url,status,http_status,final_url,attempts_used,elapsed_seconds,sample_sha256,error,owners,previous_status,changed_since_prior_audit
https://genuinems.com/directory/mississippi-bees/,reachable,200,https://genuinems.com/directory/mississippi-bees/,1,1.706,176b81b681bb8cf9f63ad118055379181664caa34acadb8fadcc7412add226e7,,ms_staging:157:MISSISSIPPI BEES,,False
https://genuinems.com/directory/mississippi-crawfish-company/,reachable,200,https://genuinems.com/directory/mississippi-crawfish-company/,1,2.037,af8c8941199abef34e407635d06663879aee278304668bf40d171695726dd4e9,,ms_staging:158:Mississippi Crawfish Company,,False
https://genuinems.com/directory/mississippi-poodles-doodles-and-giants/,reachable,200,https://genuinems.com/directory/mississippi-poodles-doodles-and-giants/,1,1.856,e890a2ed47d7fac6a739a9ad49b4b2c027afab04f8ed5eace20e576674a047f4,,ms_staging:159:Mississippi Poodles Doodles and Giants,,False
https://genuinems.com/directory/mitchell-family-farms-llc/,reachable,200,https://genuinems.com/directory/mitchell-family-farms-llc/,1,2.018,7d6df1b7af6fad3ab7f0dafec1cd2fdb098b1ce0523f9e2dc642f1f9357a482c,,"ms_staging:160:Mitchell Family Farms, LLC",,False
https://genuinems.com/directory/mm-cattle-company/,reachable,200,https://genuinems.com/directory/mm-cattle-company/,1,2.032,f04a08e449c5ebb92e52729b0b88bd538e83226edc2cc3ae9b116a4a5efde776,,ms_staging:151:M&M Cattle Company,,False
https://genuinems.com/directory/moon-lake-pecans-llc/,reachable,200,https://genuinems.com/directory/moon-lake-pecans-llc/,1,1.954,f5c7c0efa1ad2ff00fa8f88313b51a03a716d0a99f65346e618da601f651b92c,,ms_staging:162:Moon Lake Pecans LLC,,False
https://genuinems.com/directory/morgan-farms-custom-beef/,reachable,200,https://genuinems.com/directory/morgan-farms-custom-beef/,1,1.879,94f594aaf613a929cfbfaac5ce5a60b498f9f09b823bfe80ab81064aeff742ef,,ms_staging:163:Morgan Farms Custom Beef,,False
https://genuinems.com/directory/morning-dew-pastures-llc/,reachable,200,https://genuinems.com/directory/morning-dew-pastures-llc/,1,1.526,e7586332393697e90d98f1741a8fd0d2968253a8ba090f4814be71de173ed751,,ms_staging:164:Morning Dew Pastures llc,,False
https://genuinems.com/directory/morris-watermelon-farm-llc/,reachable,200,https://genuinems.com/directory/morris-watermelon-farm-llc/,1,1.887,c7a2012c3617ccb48ab73f1f9404cdaccd35c20b7abff88d8860819d4721c1ae,,ms_staging:165:Morris Watermelon Farm LLC,,False
https://genuinems.com/directory/moseley-meadows/,reachable,200,https://genuinems.com/directory/moseley-meadows/,1,1.785,766f2c815369bf7f1b39a9d6f93a76bffafa0225a02f7d84c71f028cfa33bd39,,ms_staging:166:Moseley Meadows,,False
https://genuinems.com/directory/ms-coastal-seafood/,reachable,200,https://genuinems.com/directory/ms-coastal-seafood/,1,0.784,53e4896fe8e17e277b80cd13b035fc76607856f9fe4fb1a3e75daf241d823d50,,ms_staging:167:MS Coastal Seafood,,False
https://genuinems.com/directory/ms-peanut-supply/,reachable,200,https://genuinems.com/directory/ms-peanut-supply/,1,2.174,c5a8ef8417f77e4983d4fb0236b23b04c6a42c64a67f67124eafd6d306766431,,ms_staging:168:MS PEANUT SUPPLY,,False
https://genuinems.com/directory/n-w-farms-produce-inc/,reachable,200,https://genuinems.com/directory/n-w-farms-produce-inc/,1,1.383,96e867fb82ff8383a8555763d676f3b6837235c84a5788809d2820685743d292,,ms_staging:170:N & W Farms Produce Inc.,,False
https://genuinems.com/directory/nature-crest-llc/,reachable,200,https://genuinems.com/directory/nature-crest-llc/,1,0.54,74838dd96d980d8abb1ea343d0eb18bbf37d5caa1cd0fa6e3049bd66dc5bf778,,ms_staging:171:Nature Crest LLC,,False
https://genuinems.com/directory/natures-gourmet-farm/,reachable,200,https://genuinems.com/directory/natures-gourmet-farm/,1,1.967,f566312b977da109f4368663eb3afaadc0b11b0be1f224a5ebdfbf58f4a40280,,ms_staging:172:Nature’s Gourmet Farm,,False
https://genuinems.com/directory/new-ground-nursery/,reachable,200,https://genuinems.com/directory/new-ground-nursery/,1,1.873,c43f3135e1f46e5e3853ddd923598c60f83d485ea8d0fbd2120ea7ad4e32c86e,,ms_staging:174:New Ground Nursery,,False
https://genuinems.com/directory/nobile-family-farms/,reachable,200,https://genuinems.com/directory/nobile-family-farms/,1,1.999,01f8032eef33dbf6800eb7ea4d8479ccccf29a4b00bf2392ce3993503265a9e4,,ms_staging:175:Nobile Family Farms,,False
https://genuinems.com/directory/ol-cappys-bee-products/,reachable,200,https://genuinems.com/directory/ol-cappys-bee-products/,1,1.827,248a01ab3b0cc507740eaa020fe5576aea422a453887bbb62279db67d9934f8c,,ms_staging:176:Ol’ Cappy’s Bee Products,,False
https://genuinems.com/directory/our-four-acre-farm/,reachable,200,https://genuinems.com/directory/our-four-acre-farm/,1,2.167,b36103c94565eb1b0047666f1d6f410f1532ede17e24125698b932948f7a8df1,,ms_staging:177:Our Four Acre Farm,,False
https://genuinems.com/directory/overflow-honey-co/,reachable,200,https://genuinems.com/directory/overflow-honey-co/,1,0.55,6709a7394615524fd41f872ef9aba9c801364277f77a6ab41093392939365e7b,,ms_staging:178:Overflow Honey Co.,,False
https://genuinems.com/directory/pasture-pine/,reachable,200,https://genuinems.com/directory/pasture-pine/,1,1.427,9bb17a188c2174acbb6753bef742f0b4fbec1b76ecf08a6841184d62e64af874,,ms_staging:179:Pasture & Pine,,False
https://genuinems.com/directory/pauls-plants/,reachable,200,https://genuinems.com/directory/pauls-plants/,1,0.817,31695e2a53b620671ddce8bae162669f039e047054e6c45bbfef963498f4ebdc,,ms_staging:180:Paul’s Plants,,False
https://genuinems.com/directory/pearl-river-apiaries/,reachable,200,https://genuinems.com/directory/pearl-river-apiaries/,1,1.563,31e123f0128b3af66681f9dc0cbbace9f6f7792e62a65ced30fdf69f1ce677f9,,ms_staging:181:Pearl River Apiaries,,False
https://genuinems.com/directory/pearl-river-tea-company/,reachable,200,https://genuinems.com/directory/pearl-river-tea-company/,1,0.988,05e40d7b354fe964a06fb2dcddbd788e5c2813d1fd86879a8c9966adc1e2fb93,,ms_staging:183:Pearl River Tea Company,,False
https://genuinems.com/directory/pennington-farms-honey/,reachable,200,https://genuinems.com/directory/pennington-farms-honey/,1,1.956,201b61fa26d2172c21508f98795c6284eac1f004065e7a4b562330bbfd5dabcd,,ms_staging:185:Pennington Farms Honey,,False
https://genuinems.com/directory/persimmon-ridge-family-farm-llc/,reachable,200,https://genuinems.com/directory/persimmon-ridge-family-farm-llc/,1,2.235,fa7d7ac79d110bb23336eb61df6576b795b6e727a1a26471c623a44c970c4b58,,"ms_staging:186:Persimmon Ridge Family Farm, LLC",,False
https://genuinems.com/directory/pistolville-market-and-grill/,reachable,200,https://genuinems.com/directory/pistolville-market-and-grill/,1,1.48,2d010879941ad1f447eff54645141cb8d3dac2893a5796dd75e21aadf0b71b2b,,ms_staging:189:Pistolville Market and Grill,,False
https://genuinems.com/directory/primas-family-farm/,reachable,200,https://genuinems.com/directory/primas-family-farm/,1,0.799,256bc6833a49b148fa70124eed47a2c659a5b576a0483a6c42117ae8a2d8c787,,ms_staging:192:Primas Family Farm,,False
https://genuinems.com/directory/r-r-vineyard/,reachable,200,https://genuinems.com/directory/r-r-vineyard/,1,1.521,92951e1e1b1dfe7038677d40851689516643a8fef0ed855088ec35372994f662,,ms_staging:194:R & R Vineyard,,False
https://genuinems.com/directory/red-bird-farms-llc/,reachable,200,https://genuinems.com/directory/red-bird-farms-llc/,1,2.227,3d17556f919d24720810f781371bf393dd586270a55932e41c00916f1aa0c93e,,"ms_staging:196:Red Bird Farms, LLC",,False
https://genuinems.com/directory/red-river-trading-company/,reachable,200,https://genuinems.com/directory/red-river-trading-company/,1,2.22,308a8973f66c0db818e18a2f7464e656ad5338521e312f7b89dad266ea9bef95,,ms_staging:197:Red River Trading Company,,False
https://genuinems.com/directory/restoration-ministry-of-ms-recovery-ranch/,reachable,200,https://genuinems.com/directory/restoration-ministry-of-ms-recovery-ranch/,1,0.614,29eecde8e8add12abc5cd6a87f7a864fd39c9be7c670644043d7102ec5b54c0e,,ms_staging:199:Restoration Ministry of MS Recovery Ranch,,False
https://genuinems.com/directory/river-road-pecans/,reachable,200,https://genuinems.com/directory/river-road-pecans/,1,2.169,0669d328158b9134d93fb3a0052b7e82637be1fe006e88afe3f9ccd7ab2fca59,,ms_staging:202:River Road Pecans,,False
https://genuinems.com/directory/rivers-plant-farm-and-nusery/,reachable,200,https://genuinems.com/directory/rivers-plant-farm-and-nusery/,1,1.935,fa41335cbae4987ea87ab4dabcf00c5d343ad6290880853426c8ef7cf280d40c,,ms_staging:203:Rivers Plant Farm and Nusery,,False
https://genuinems.com/directory/rusty-acres-produce/,reachable,200,https://genuinems.com/directory/rusty-acres-produce/,1,0.705,5da8a16266abfd2ca131e31322429fb85784463992847f2d1c101b1f8084502a,,ms_staging:205:Rusty Acres Produce,,False
https://genuinems.com/directory/salad-days/,reachable,200,https://genuinems.com/directory/salad-days/,1,2.139,f4bc06a64eaec7d89841557e7c1259f3d5e4b207c7977c0dc1149275aa9645c3,,ms_staging:206:Salad Days,,False
https://genuinems.com/directory/sandy-run-farm-nursery-llc/,reachable,200,https://genuinems.com/directory/sandy-run-farm-nursery-llc/,1,2.044,c31be8372afb8daa9785b87f15e017753110e6d03bcaabca387d2be5cb9742b9,,ms_staging:208:Sandy Run Farm & Nursery LLC,,False
https://genuinems.com/directory/sassys-salsa/,reachable,200,https://genuinems.com/directory/sassys-salsa/,1,0.632,1901ba3e6937860549b863cba56ba1f1998ab550b70e6714a3924f09c8a2ba53,,ms_staging:210:Sassy’s Salsa,,False
https://genuinems.com/directory/sea-alis-seafood-company/,reachable,200,https://genuinems.com/directory/sea-alis-seafood-company/,1,0.64,61bd93429772f20239ed23888b0ad2e17e5c547d33b3e3de266852bce8c5c054,,ms_staging:212:Sea Alis Seafood Company,,False
https://genuinems.com/directory/second-chance-brangus/,reachable,200,https://genuinems.com/directory/second-chance-brangus/,1,1.925,61f027aa202b825a7c1c3969f62fb597548aba49666c7823d6e20b3f27e4a79c,,ms_staging:213:Second Chance Brangus,,False
https://genuinems.com/directory/serenity-sheep-farm/,reachable,200,https://genuinems.com/directory/serenity-sheep-farm/,1,2.055,f9b91b0907f3469abc12666127a48b520af4d5056e4146171970b3cf71ea68d0,,ms_staging:214:Serenity Sheep Farm,,False
https://genuinems.com/directory/shaded-grove-farm-market/,reachable,200,https://genuinems.com/directory/shaded-grove-farm-market/,1,1.918,85ddb770a45d51dede4aa8dd9b94d33a7533fd1421b947e7da094d515c38507b,,ms_staging:215:Shaded Grove Farm Market,,False
https://genuinems.com/directory/shady-acres-farm/,reachable,200,https://genuinems.com/directory/shady-acres-farm/,1,1.732,0d67b10a6b5f785dfed23d53fe660b84b3d766481a9ea57586b1f7ffcbeafe94,,ms_staging:216:Shady Acres Farm,,False
https://genuinems.com/directory/shook-creek-farm/,reachable,200,https://genuinems.com/directory/shook-creek-farm/,1,1.921,3f1619ec41ae251bddd706b12512408485f83ad3439431f089a91df1ce6af123,,ms_staging:217:Shook Creek Farm,,False
https://genuinems.com/directory/shroomdom-inc-misbeehaving-bees/,reachable,200,https://genuinems.com/directory/shroomdom-inc-misbeehaving-bees/,1,0.609,b8b824d1373938cb65cb0b1caa2e5866951ef5dd36af269b3e6445c1912424f1,,ms_staging:218:Shroomdom Inc. & MisBEEhaving Bee’s,,False
https://genuinems.com/directory/simmons-farm-raised-catfish/,reachable,200,https://genuinems.com/directory/simmons-farm-raised-catfish/,1,1.83,580b6a6b9e87c01317b220024d71047f4ae880760bb499c4ee7ecb8b98532593,,ms_staging:219:Simmons Farm Raised Catfish,,False
https://genuinems.com/directory/simply-dunn-honey/,reachable,200,https://genuinems.com/directory/simply-dunn-honey/,1,1.47,edfa0d838b18eeed7e66e045665e047241b582c6e975e71f2993f0aaa2ac8e77,,ms_staging:220:Simply Dunn Honey,,False
https://genuinems.com/directory/sims-farms-llc/,reachable,200,https://genuinems.com/directory/sims-farms-llc/,1,1.799,c0fbd8c8d2d9c5eff1de132f939e56dc560eeae2ff2c68f298a5e0f22df5f426,,ms_staging:221:Sims Farms LLC,,False
https://genuinems.com/directory/six-mile-farms-llc/,reachable,200,https://genuinems.com/directory/six-mile-farms-llc/,1,1.452,0d60dce4c4fbbf35c90dcd70cbfc0a5e34c50fbdf8ca6ccb52ac80893653cfb8,,ms_staging:222:Six Mile Farms LLC,,False
https://genuinems.com/directory/smiths-honey-farm-llc/,reachable,200,https://genuinems.com/directory/smiths-honey-farm-llc/,1,2.048,7f2d01defa2ac3a6a5375bc32806275c3b6232437a7347568d993537c6bd7b64,,ms_staging:223:Smith’s Honey Farm LLC,,False
https://genuinems.com/directory/southern-cross-farm-2/,reachable,200,https://genuinems.com/directory/southern-cross-farm-2/,1,1.874,f704bb0c6ad0210eb4cf0f1d917597c3309c35e566b3ae672fd5e40d23475b63,,ms_staging:224:Southern Cross Farm,,False
https://genuinems.com/directory/southern-prairie-pet-food/,reachable,200,https://genuinems.com/directory/southern-prairie-pet-food/,1,1.789,819cf25ecc8e925c54c77dc4b15ae0bc00c2c36e678fcf708d795f4deedb2fb6,,ms_staging:225:Southern Prairie Pet Food,,False
https://genuinems.com/directory/sparrow-gardens/,reachable,200,https://genuinems.com/directory/sparrow-gardens/,1,1.692,a2e6925ed149e91e109aa6730fb9788a820e1a17f8dd9a1708e436a11bc701ee,,ms_staging:226:Sparrow Gardens,,False
https://genuinems.com/directory/stormy-creek-cottage-llc/,reachable,200,https://genuinems.com/directory/stormy-creek-cottage-llc/,1,1.947,022c97815d33ee1d972f4590515e2e9c0e3e7cfe7ef432c7c3afce5efd86aa98,,ms_staging:228:Stormy Creek Cottage LLC,,False
https://genuinems.com/directory/sunrise-honey/,reachable,200,https://genuinems.com/directory/sunrise-honey/,1,1.927,672f54162fb9865cf26674b9501770e831d3a7ec4b4ff783508eba8608401738,,ms_staging:230:Sunrise Honey,,False
https://genuinems.com/directory/sunset-oaks-farm/,reachable,200,https://genuinems.com/directory/sunset-oaks-farm/,1,1.429,3c130bef43c02868d1a6a5a6a8a277e9ec5e3f9f55b6fbfc48c5c41a6e6d8eb0,,ms_staging:231:Sunset Oaks Farm,,False
https://genuinems.com/directory/superior-catfish/,reachable,200,https://genuinems.com/directory/superior-catfish/,1,2.053,f081297293dbe334d98b68142137f7c944721426c7240c294a851c9db1da3de8,,ms_staging:232:Superior Catfish,,False
https://genuinems.com/directory/t-r-dairy/,reachable,200,https://genuinems.com/directory/t-r-dairy/,1,0.564,18304c4a2bfad61053fc309f7e50f8716b9f394d01ef3748e7766b1c64005cc9,,ms_staging:233:T & R Dairy,,False
https://genuinems.com/directory/talson-farms/,reachable,200,https://genuinems.com/directory/talson-farms/,1,1.53,59bee5d76f4650ba705da583de6c42aec40f293f20b83f642bdc8423969dba64,,ms_staging:234:Talson Farms,,False
https://genuinems.com/directory/taylor-flower-patch/,reachable,200,https://genuinems.com/directory/taylor-flower-patch/,1,2.148,0e73d2d880bad978cfb48bec68e67017852166a63932fac026fe2001ee144f9f,,ms_staging:235:Taylor Flower Patch,,False
https://genuinems.com/directory/the-farm/,reachable,200,https://genuinems.com/directory/the-farm/,1,2.241,d1f0bdab135b5faf8b342c5a5fb575e5ace75f9b6759f5ae1a218892f88a0eb4,,ms_staging:237:The Farm,,False
https://genuinems.com/directory/the-five-cent/,reachable,200,https://genuinems.com/directory/the-five-cent/,1,1.958,b8eb92801e059187adf4e58db0ebd3a4ea72bba4e107cc9de8ad913cd138dc57,,ms_staging:238:The Five Cent™,,False
https://genuinems.com/directory/the-food-system/,reachable,200,https://genuinems.com/directory/the-food-system/,1,2.119,dfcbf6902b70cb1e173e6ed2883c8b6be7568b8ed979453b211891a93096af2a,,ms_staging:239:The Food System,,False
https://genuinems.com/directory/the-high-heeled-hippie/,reachable,200,https://genuinems.com/directory/the-high-heeled-hippie/,1,2.056,216060141fab7dbd8f1e6e2cae3883a445fdf94f8cefbaedf0a7ec3c2fbf00ee,,ms_staging:240:The High Heeled Hippie,,False
https://genuinems.com/directory/the-reservation-farm/,reachable,200,https://genuinems.com/directory/the-reservation-farm/,1,0.544,c770c4675e5554c77a24835798b47f0be26cf6f4ad39ef27112c1c239c8b4f69,,ms_staging:241:The Reservation Farm,,False
https://genuinems.com/directory/thirty-west-farms/,reachable,200,https://genuinems.com/directory/thirty-west-farms/,1,0.705,da733aa50cff94e9bd6e4dcc28bf5308886c6cd07723244da50d078a89913697,,ms_staging:242:Thirty West Farms,,False
https://genuinems.com/directory/tick-creek-farm-llc/,reachable,200,https://genuinems.com/directory/tick-creek-farm-llc/,1,2.216,e518a68667d40103bdf1e0bbdb2885a3db109cce4b4fed6a7c00ac16e0863d98,,"ms_staging:244:Tick Creek Farm, LLC",,False
https://genuinems.com/directory/tippah-county-growers-inc/,reachable,200,https://genuinems.com/directory/tippah-county-growers-inc/,1,1.442,860e1abcf90f8fc9cbb42954d67c9f6aa62bc3444b200e89e564b34ccdc03508,,ms_staging:245:Tippah County Growers Inc.,,False
https://genuinems.com/directory/twelve2-farm/,reachable,200,https://genuinems.com/directory/twelve2-farm/,1,1.999,7ab086051b658ccfd106a8797c902fcaaf145809512de1174a1c3d994bf83254,,ms_staging:246:Twelve2 Farm,,False
https://genuinems.com/directory/twisted-pines-quail-farm-llc/,reachable,200,https://genuinems.com/directory/twisted-pines-quail-farm-llc/,1,2.023,9236e2dfd708e3e83cb4489561733fa39b304f5899255a0b7d144cc0670453e1,,"ms_staging:247:Twisted Pines Quail Farm, LLC",,False
https://genuinems.com/directory/two-brooks-farm/,reachable,200,https://genuinems.com/directory/two-brooks-farm/,1,1.883,0a619908b7b70d090c684789cbba051c479bb686b86086973b05c026d4bf2990,,ms_staging:248:Two Brooks Farm,,False
https://genuinems.com/directory/two-crackers-oyster-company/,reachable,200,https://genuinems.com/directory/two-crackers-oyster-company/,1,2.142,e2d712d8eceb835f693374d55b8c1aeaf6272f5860150e55897856c3a6fb46e4,,ms_staging:249:Two Crackers Oyster Company,,False
https://genuinems.com/directory/two-dog-farms/,reachable,200,https://genuinems.com/directory/two-dog-farms/,1,1.927,399543c5d5715a10c52b9c742372499e1f6aebbda297530286ab62bb98bb128b,,ms_staging:250:Two Dog Farms,,False
https://genuinems.com/directory/varner-show-goats/,reachable,200,https://genuinems.com/directory/varner-show-goats/,1,1.467,f4aff5e76e4cd49873fc3fdb6346460633405432cba9ebe223e9910f89f007d0,,ms_staging:251:Varner Show Goats,,False
https://genuinems.com/directory/walking-w-cattle-company/,reachable,200,https://genuinems.com/directory/walking-w-cattle-company/,1,1.856,a08023e3aac1593ec0cc787d1ec68193ded8f4a4fb2b4facbdd38d1e509dd89b,,ms_staging:253:Walking W Cattle Company,,False
https://genuinems.com/directory/weesner-meadow-meats/,reachable,200,https://genuinems.com/directory/weesner-meadow-meats/,1,2.005,1bc5bfe0cd8af214daec48f01fee48c30926194265c61aa69311f86d21940681,,ms_staging:254:Weesner Meadow Meats,,False
https://genuinems.com/directory/white-farms-pure-honey/,reachable,200,https://genuinems.com/directory/white-farms-pure-honey/,1,0.573,539f779e4ad3bfef516c0aa3a1a4186d9250daccb64984ec6be2354ea969743b,,ms_staging:255:White Farms Pure Honey,,False
https://genuinems.com/directory/wildflower-honey-bee-company-llc/,reachable,200,https://genuinems.com/directory/wildflower-honey-bee-company-llc/,1,1.873,92589991948ff072e42c607b6c345acddb3b8fcd3a4fa4931194b81ef0274c06,,"ms_staging:256:Wildflower Honey Bee Company, LLC",,False
https://genuinems.com/directory/williams-family-farms/,reachable,200,https://genuinems.com/directory/williams-family-farms/,1,1.401,43403a6cbc25f2034ec07c8dfa29fa9662605374148b80c47b57098bc7e01155,,ms_staging:257:Williams Family Farms,,False
https://genuinems.com/directory/windsor-farms/,reachable,200,https://genuinems.com/directory/windsor-farms/,1,0.431,2b69b4b8c11b774f61036b867a7b7dd495661778291344b5ccd3e498fabf379c,,ms_staging:258:Windsor Farms,,False
https://genuinems.com/directory/wise-family-farm/,reachable,200,https://genuinems.com/directory/wise-family-farm/,1,1.944,6767f97d44d3387ddafc9d6be24486b7f8a02439dfb182b63817865878c8fe73,,ms_staging:259:Wise Family Farm,,False
https://genuinems.com/directory/ws-cattle-co/,reachable,200,https://genuinems.com/directory/ws-cattle-co/,1,1.924,b9021069965221e6bd6894d0f037f1cb949aa04e0b24d4e2e5022729723b2cf1,,ms_staging:260:WS Cattle Co.,,False
https://genuinems.com/directory/yayas-blessings/,reachable,200,https://genuinems.com/directory/yayas-blessings/,1,1.607,14480e31df37984851918ee0560d49b097c95632276ac26558a4a358773e1b01,,ms_staging:261:YaYa’s Blessings,,False
https://genuinems.com/directory/yazoo-honey/,reachable,200,https://genuinems.com/directory/yazoo-honey/,1,1.729,7d35274a6caac840c916839dac97f0a331b13a23006b99cc71ab974b58643af4,,ms_staging:262:Yazoo Honey,,False
https://gocedarhillfarm.com/,reachable,200,https://gocedarhillfarm.com/,1,0.744,22d6bf58adecd8c560f596f39cd2e7fb45ac84ac5452c6ddf38b30bd7c9d74f7,,ms_staging:58:Cedar Hill Farm & Cedar Hill’s Haunted Farm,,False
https://hilltopapiary.com/,reachable,206,https://hilltopapiary.com/index.html,1,0.298,197def35022b0988744d05e32a22b250982723365b7a1b83d76dcba04dc86c12,,canonical:119:Hilltop Apiary,,False
https://homeplacepastures.com,reachable,200,https://homeplacepastures.com,1,0.138,857d9e04415088c31eeca0fa440517926edc911e82698a2720a28cd748829fd9,,canonical:90:Home Place Pastures,,False
https://lan-farms.com,reachable,200,https://lan-farms.com,1,0.181,ee4324ab5981980e13a6efbd45c80c885970ac4a4316d657b1176a6e62ac2c5d,,canonical:290:LAN Farms | ms_staging:137:LAN Farms,,False
https://laughingbuddhanursery.com,reachable,206,https://www.laughingbuddhanursery.com/,1,0.158,ee6324e2db0bcf964b87958422deab4492d1048942d876e6fd0bc6b3bac59c17,,canonical:2:Local Cooling Farms,,False
https://littlelapp.com/,reachable,200,https://littlelapp.com/,1,0.291,00d380b760f23f63c35fd41bc1d5f80a71cfd54efa9d964de8e62e8632f3927a,,ms_staging:146:Little Lapp Farm,,False
https://lochrossfarms.com/,reachable,200,https://lochrossfarms.com/,1,0.422,a08b98a1f8050016a108c2d50408f167b428f7efb23ea657c2272a778fe18b85,,ms_staging:150:Loch Ross Farms,,False
https://luckettfarms.com/,reachable,200,https://luckettfarms.com/,1,0.072,ff38cf982ab763b2a0ab414cc200fd98489b847e90654062cd275b3d463401ff,,canonical:121:Luckett Farms,,False
https://mahaffeyfarms.com,reachable,200,https://mahaffeyfarms.com,1,0.068,941db5b9049092e0eb75bcbf5464ab3b2b559e5add5c518dbd992cf4971387db,,canonical:204:Mahaffey Farms,,False
https://mitchellfamilyfarms.com,unreachable_after_3_attempts,0,,3,0,,"attempt 1: <urlopen error [Errno 8] nodename nor servname provided, or not known> | attempt 2: <urlopen error [Errno 8] nodename nor servname provided, or not known> | attempt 3: <urlopen error [Errno 8] nodename nor servname provided, or not known>",canonical:100:Mitchell Family Farms,,False
https://mscrawfishco.com/,reachable,200,https://mscrawfishco.com/,1,0.202,28ac585a412ab5dbd49b334104fd17af0d64e17aadbbcb5588da4ffc54cbe608,,ms_staging:158:Mississippi Crawfish Company,,False
https://mswildflowers.org/,reachable,200,https://mswildflowers.org/,1,0.068,1ee3dbcafaf7681a09385b78ea298cbf66128a3e01bebcbadb22d3464c155c4f,,ms_staging:132:Keep Mississippi Beautiful’s Wildflower Trails of Mississippi,,False
https://naturesgourmetfarm.com/,reachable,200,https://naturesgourmetfarm.com/,1,0.277,15e335ea92c93aabff1379afe99e4add42034c9ed3a03ad53ddf3ca06d012a18,,canonical:91:Nature's Gourmet | ms_staging:172:Nature’s Gourmet Farm,,False
https://paulsplants.net,reachable,206,https://www.paulsplants.net/,1,0.299,89608aa6e75572731ed2238b94e4605c32d9429d219c7cece5b89cc335051009,,ms_staging:180:Paul’s Plants,,False
https://pearlriverpastures.com/,reachable,200,https://pearlriverpastures.com/,1,0.191,920bdb18cc6ed113690f4ac17bf9f78141e8f04cee90397a6dccacef718d5525,,canonical:21:Pearl River Pastures,,False
https://persimmonridgefamilyfarm.com/,reachable,206,https://persimmonridgefamilyfarm.com/,1,0.075,156f9d00d0c44edf5b58eeae9dae3131a66cb358751fbb153f2a54841113eed3,,"ms_staging:186:Persimmon Ridge Family Farm, LLC",,False
https://recirculating-farms.square.site/,reachable,200,https://recirculating-farms.square.site/,1,0.315,2e894f79f55a7939fbd375883f266ccf9698d4cfd288cfa73417233e9a615be5,,canonical:123:Recirculating Farms,,False
https://restorationministryofms.com/,reachable,200,https://restorationministryofms.com/,1,0.206,3f8d3b0e7f22bb7d9d7a44a47d3e6a2155b96626d71bf230c774615f996f41ed,,ms_staging:199:Restoration Ministry of MS Recovery Ranch,,False
https://robinfarms.com,reachable,206,https://robinfarms.com,1,0.132,964b14e88a2e19a98e9f184eb7c0aed09c09eab01f98a891887c811da52f3727,,canonical:62:Robin Farms,,False
https://ruthsart4u.com/,reachable,200,https://ruthsart4u.com/,1,0.217,5d44b6bc60916bc86e028e9198db8efbab2fd72da869806ee34a14efd194a8ac,,ms_staging:194:R & R Vineyard,,False
https://shroomdominc.com/,reachable,200,https://shroomdominc.com/,1,0.247,4fb84231020667289308818f9ab5068fc60de3807b2b629de752b521244cbd6e,,canonical:108:Shroomdom Inc.,,False
https://southern-rebels-farm.ueniweb.com,reachable,200,https://southern-rebels-farm.ueniweb.com,1,0.134,60600dceb63a93a9e823d72eb65a8f1942885620b6432cf692c3eafa1b68b2c3,,canonical:102:Southern Rebel's Farm,,False
https://sunflowerhillfarmllc.com,unreachable_after_3_attempts,0,,3,0,,"attempt 1: <urlopen error [Errno 8] nodename nor servname provided, or not known> | attempt 2: <urlopen error [Errno 8] nodename nor servname provided, or not known> | attempt 3: <urlopen error [Errno 8] nodename nor servname provided, or not known>",canonical:39:Sunflower Hill Farm,,False
https://sunrisebeeandhoney.com/,reachable,200,https://sunrisebeeandhoney.com/password,1,0.303,f4e52709923e21cbf1039239094eb67075a151bd21f5e88f8037784c6125abe9,,ms_staging:230:Sunrise Honey,,False
https://superiorcatfish.com/,reachable,206,https://superiorcatfish.com/,1,0.3,c15df6a35db5fb79f98be4f88ba51a4ef87e1e740753e866ba145a04151dd25a,,ms_staging:232:Superior Catfish,,False
https://talsonfarms.com/,reachable,200,https://talsonfarms.com/,1,0.065,05b8c0b30832f57520de8b311c4ecb66133c98b11426ddefd7e570e82a48f64e,,ms_staging:234:Talson Farms,,False
https://taylorflowerpatch.com/,reachable,200,https://taylorflowerpatch.com/,1,0.229,6ee468b6981982465f628f0c1c123a896bcb11571cd52f83ba3f41d58f98bcb6,,ms_staging:235:Taylor Flower Patch,,False
https://thefarmstarkville.ticketleap.com,reachable,200,https://www.ticketleap.com/,1,0.197,c02b7009efc9dbfc7dee296d558f1e9d990f25131ca9e0eb057969c5bcae7f00,,ms_staging:237:The Farm,,False
https://tickcreekfarm.com,reachable,200,https://tickcreekfarm.com,1,0.298,92c24a66e448535e156e625ebc1454ab382b7b976658d62b11fc8d24d43ce606,,"ms_staging:244:Tick Creek Farm, LLC",,False
https://topboxfoods.com/,reachable,200,https://topboxfoods.com/,1,0.145,b59749e69a3f4d20bcc073630c04b7e0dd24457adab8bfa7ef8e8ec3155cac97,,canonical:125:Top Box Foods Louisiana,,False
https://veggifarmcoop.com,reachable,200,https://www.veggifarmcoop.com/,1,0.449,aebd2c2b66e82a5fa0cb2ccda32cdc7b622998bb5a6d508fdbeda92b451142ea,,canonical:7:VEGGI Co-Op,,False
